w_val,q2_val,gen_events,weight,rec_events,weight_rec,flux,cross_section,formfactor,formfactor_krishna,cs_scaled,cs_scaled_krishna,cs_scaled_unc,cs_scaled_krishna_unc,cs_unc,acceptance,acceptance_no_wt,luminosity_had,q_had,elec_cs,lumi_elec,q_elec,no_of_sec_45nA,no_year_45nA
1.775,7.5,35224,0.24081,3025,0.02027,1e-05,0.51638,0.99647,0.8622,0.51456,0.44522,0.00353,0.00306,0.00355,0.08417424525559569,0.08587894617306382,4.61758333394694e+34,3.487337311341243e-08,6.836531910061321e-06,3.4754810064134196e+39,0.0026249856543908,58333.01454201778,0.0018497277569132985
1.775,8.5,34907,0.13148,2746,0.00953,1e-05,0.39977,0.96082,0.81663,0.38411,0.32647,0.00263,0.00223,0.00273,0.07248250684514755,0.07866617010914716,7.1835840352985625e+34,5.425257937692441e-08,3.766579769100754e-06,7.32570828961175e+39,0.005533012303332137,122955.82896293637,0.0038989037596060495
1.775,9.5,35179,0.0767,2201,0.00433,1e-05,0.31467,0.92994,0.77782,0.29263,0.24476,0.00199,0.00166,0.00214,0.05645371577574967,0.06256573523977373,1.2106500267266383e+35,9.143191803690341e-08,2.1802780067654e-06,1.6248960739030026e+40,0.012272628956971317,272725.0879326959,0.008648055807099693
1.775,10.5,34946,0.04655,1675,0.00211,1e-05,0.25434,0.90281,0.74424,0.22962,0.18929,0.00156,0.00129,0.00173,0.045327604726100965,0.04793109368740342,1.9215757664321562e+35,1.4512316036795981e-07,1.3320551708350027e-06,3.312417061611374e+40,0.025018255752351764,555961.2389411504,0.017629415237859918
1.825,2.2,13993,16.7155,510,0.58416,0.00026,4.65201,1.38479,1.40808,6.44205,6.55042,0.07292,0.07414,0.05266,0.03494720469025755,0.03644679482598442,8.883691338202017e+33,6.709229920853422e-09,0.0011945615664975344,4.790810736784442e+37,3.6184371123749555e-05,804.0971360833234,2.5497752919943033e-05
1.825,2.7,21027,11.77799,1181,0.66035,0.00017,3.35922,1.31678,1.30626,4.42335,4.38801,0.04098,0.04065,0.03112,0.056066442576364894,0.05616588196128787,8.064467392003576e+33,6.0905274465701805e-09,0.0005601364911780092,6.3684409782691e+37,4.810000738873942e-05,1068.8890530830981,3.389424952698815e-05
1.825,3.25,17547,4.73243,1244,0.33375,0.00011,2.43285,1.25573,1.21703,3.055,2.96084,0.03057,0.02963,0.02434,0.07052402254233026,0.07089530973955661,9.282857966004033e+33,7.010692520205447e-09,0.00026970023365817516,1.0515056179775282e+38,7.941885332156557e-05,1764.8634071459014,5.596345152035456e-05
1.825,3.85,24595,3.38511,2057,0.27877,8e-05,1.82988,1.20075,1.13847,2.19723,2.08326,0.01867,0.0177,0.01555,0.082351829039529,0.08363488513925595,1.1053026882510155e+34,8.347577133532326e-09,0.00013763407196584672,1.7645370735731964e+38,0.00013327319286806619,2961.6265081792485,9.391256050796704e-05
1.825,4.6,28054,1.81244,2556,0.15863,5e-05,1.31147,1.14412,1.05938,1.50049,1.38935,0.0119,0.01102,0.0104,0.08752289730970404,0.09111000213873244,1.5229133872205707e+34,1.1501498279741488e-08,6.460540386397661e-05,3.537035869633739e+38,0.0002671477242925784,5936.616095390631,0.00018824886147230565
1.825,5.5,35084,1.03487,3408,0.09757,3e-05,0.93094,1.0887,0.9838,1.01351,0.91586,0.00721,0.00651,0.00662,0.09428237363147063,0.0971382966594459,2.0930107062846094e+34,1.580704407737036e-08,2.9496921673697412e-05,7.191554781182738e+38,0.0005431687901195421,12070.417558212046,0.00038275042992808365
1.825,6.5,34823,0.47568,3258,0.04414,2e-05,0.66099,1.03836,0.91677,0.68634,0.60598,0.00485,0.00429,0.00467,0.09279347460477631,0.09355885477988686,3.1403152507342487e+34,2.3716601848306384e-08,1.3659937397696925e-05,1.5778432260987765e+39,0.0011917244910111602,26482.766466914672,0.0008397630158204804
1.825,7.5,35426,0.25008,3146,0.02192,1e-05,0.49802,0.99647,0.8622,0.49626,0.42939,0.00345,0.00299,0.00347,0.08765195137555981,0.08880483260881838,4.597895911049689e+34,3.4724687795858986e-08,7.059222040309378e-06,3.232299270072992e+39,0.0024413136480913836,54251.41440203075,0.0017203010655134053
1.825,8.5,34685,0.13358,2724,0.0103,1e-05,0.38074,0.96082,0.81663,0.36582,0.31092,0.00254,0.00216,0.00265,0.07710735139991017,0.07853538993801355,7.090335158731043e+34,5.354833591670601e-08,3.851232521262794e-06,6.73495145631068e+39,0.00508682134162438,113040.47425831955,0.0035844899244774084
1.825,9.5,34956,0.07834,2282,0.00501,1e-05,0.30054,0.92994,0.77782,0.27949,0.23377,0.00193,0.00161,0.00207,0.06395200408475873,0.06528206888660029,1.1189471213214203e+35,8.45062398097893e-08,2.241103101041309e-06,1.3954491017964072e+40,0.010539645783960779,234214.35075468398,0.007426888342043505
1.825,10.5,34957,0.04795,1657,0.00211,1e-05,0.24278,0.90281,0.74424,0.21918,0.18069,0.0015,0.00124,0.00166,0.04400417101147028,0.04740109277111881,2.073648917183349e+35,1.5660818043828628e-07,1.3716852132620076e-06,3.313459715639811e+40,0.025026130782778024,556136.2396172894,0.017634964472897304
1.875,2.2,13755,16.34916,538,0.65612,0.00027,4.47918,1.38479,1.40808,6.20272,6.30706,0.07481,0.07607,0.05402,0.04013172542197887,0.0391130498000727,8.034520932722203e+33,6.067910983099616e-09,0.0011885976008724102,4.1928305797719915e+37,3.1667904681057336e-05,703.7312151346075,2.231517044440029e-05
1.875,2.7,20864,11.66443,1227,0.76742,0.00017,3.22604,1.31678,1.30626,4.24798,4.21405,0.04204,0.0417,0.03193,0.06579147030759326,0.05880943251533742,7.156125365059659e+33,5.404520327059632e-09,0.0005590696894171779,5.437439733131791e+37,4.106827592999842e-05,912.6283539999649,2.893925526382436e-05
1.875,3.25,17508,4.76306,1276,0.37753,0.00012,2.34965,1.25573,1.21703,2.95052,2.85959,0.03182,0.03084,0.02534,0.07926207102157015,0.07288096870002285,8.551967014375236e+33,6.458701770542433e-09,0.00027205049120402106,9.275024501364129e+37,7.005305514625474e-05,1556.734558805661,4.936372903366505e-05
1.875,3.85,24464,3.4073,2047,0.30937,8e-05,1.76532,1.20075,1.13847,2.1197,2.00976,0.01929,0.01829,0.01606,0.09079623162034454,0.08367396991497711,1.0391728025899578e+34,7.848144419529928e-09,0.0001392781229561805,1.5815366712997383e+38,0.00011945141021901345,2654.4757826447435,8.417287489360551e-05
1.875,4.6,27818,1.84686,2533,0.17464,5e-05,1.27924,1.14412,1.05938,1.4636,1.35519,0.01235,0.01143,0.01079,0.09456049727645842,0.09105615069379538,1.4450998216359687e+34,1.0913826913646768e-08,6.63908260838306e-05,3.18575355016033e+38,0.00024061582705138442,5347.0183789196535,0.00016955284052890833
1.875,5.5,34912,1.05927,3389,0.10932,3e-05,0.90511,1.0887,0.9838,0.98539,0.89044,0.00746,0.00674,0.00685,0.10320314933869552,0.09707263978001833,1.9666582335428846e+34,1.4852792338515854e-08,3.0341143446379466e-05,6.3871203805342115e+38,0.0004824109048741851,10720.242330537447,0.0003399366543168901
1.875,6.5,35129,0.50093,3364,0.04925,2e-05,0.64971,1.03836,0.91677,0.67463,0.59564,0.00505,0.00446,0.00487,0.09831713013794344,0.09576133678726978,3.015332111732462e+34,2.2772691728211326e-08,1.425972842950269e-05,1.4265583756345177e+39,0.0010774610087873999,23943.577973053332,0.0007592458768725689
1.875,7.5,35101,0.26215,3244,0.02467,2e-05,0.49453,0.99647,0.8622,0.49278,0.42638,0.00362,0.00314,0.00364,0.09410642761777609,0.09241901940115667,4.312783278831696e+34,3.257143175614905e-08,7.468448192359192e-06,2.8456424807458446e+39,0.0021492767981464082,47761.70662547574,0.0015145137818834264
1.875,8.5,34980,0.1449,2699,0.0111,1e-05,0.38328,0.96082,0.81663,0.36827,0.313,0.0027,0.0023,0.00282,0.07660455486542443,0.07715837621497999,7.089393137672932e+34,5.3541221491374755e-08,4.142367066895369e-06,6.302702702702702e+39,0.004760349473340409,105785.5438520091,0.003354437590436615
1.875,9.5,35008,0.08533,2170,0.00493,1e-05,0.30516,0.92994,0.77782,0.28378,0.23736,0.00208,0.00174,0.00224,0.057775694363061056,0.06198583180987203,1.2198404700838879e+35,9.212600786072711e-08,2.437442870201097e-06,1.420202839756592e+40,0.01072660755103166,238369.05668959246,0.007558633202993165
1.875,10.5,34730,0.05217,1605,0.00215,1e-05,0.24765,0.90281,0.74424,0.22358,0.18431,0.00164,0.00135,0.00182,0.041211424190147596,0.04621364814281601,2.1705981106601456e+35,1.6393007406239297e-07,1.502159516268356e-06,3.2306976744186045e+40,0.024401039836998522,542245.3297110783,0.017194486609306135
1.925,2.2,14010,16.39602,591,0.70667,0.00027,4.28699,1.38479,1.40808,5.93658,6.03644,0.0691,0.07027,0.0499,0.043100093803252255,0.042184154175588864,7.816556216495063e+33,5.903297497541774e-09,0.0011703083511777302,3.965075636435677e+37,2.994770118153834e-05,665.504470700852,2.1103008330189373e-05
1.925,2.7,20867,11.91045,1359,0.81037,0.00018,3.18356,1.31678,1.30626,4.19205,4.15856,0.04002,0.0397,0.03039,0.06803857117069464,0.06512675516365553,7.012104133111882e+33,5.295751176732786e-09,0.0005707792207792209,5.1499932129767875e+37,3.889722970526274e-05,864.382882339172,2.7409401393302007e-05
1.925,3.25,17601,4.80383,1336,0.40371,0.00012,2.26732,1.25573,1.21703,2.84714,2.75939,0.02921,0.02831,0.02326,0.08403919372667228,0.07590477813760582,8.358710726439535e+33,6.31274883048073e-09,0.0002729293790125561,8.719625473731143e+37,6.585819844207811e-05,1463.5155209350692,4.640777273386191e-05
1.925,3.85,24416,3.46542,2154,0.31826,8e-05,1.72288,1.20075,1.13847,2.06875,1.96144,0.01822,0.01728,0.01518,0.09183879587467031,0.08822083879423329,1.0526786227908817e+34,7.950144421047364e-09,0.00014193233944954128,1.5343429900081694e+38,0.0001158869327800732,2575.2651728905157,8.16611229353918e-05
1.925,4.6,27824,1.90766,2680,0.19368,5e-05,1.25967,1.14412,1.05938,1.44122,1.33447,0.01186,0.01098,0.01036,0.10152752586938972,0.09631972397929844,1.3668344378091578e+34,1.032274328078814e-08,6.856167337550315e-05,2.8731928954977287e+38,0.0002170085268502816,4822.411707784036,0.0001529176721139027
1.925,5.5,34928,1.11849,3456,0.11324,4e-05,0.90703,1.0887,0.9838,0.98748,0.89233,0.00731,0.0066,0.00671,0.10124364098025015,0.09894640403114979,2.000478702647146e+34,1.5108214656348808e-08,3.202273247824095e-05,6.168844931119746e+38,0.00046592484374016204,10353.885416448045,0.00032831955277930127
1.925,6.5,35255,0.53962,3474,0.05378,2e-05,0.65962,1.03836,0.91677,0.68492,0.60472,0.00496,0.00438,0.00478,0.09966272562173381,0.09853921429584456,2.9299309632641324e+34,2.2127716662367887e-08,1.5306197702453552e-05,1.3110821866865005e+39,0.0009902433434188069,22005.40763152904,0.0006977868985137317
1.925,7.5,34738,0.27323,3133,0.02464,2e-05,0.49099,0.99647,0.8622,0.48926,0.42333,0.00355,0.00307,0.00356,0.09018043406653735,0.09018941792849329,4.532919049229396e+34,3.4233963063434746e-08,7.86544993954747e-06,2.819642857142857e+39,0.0021296396201985323,47325.32489330072,0.0015006762079306417
1.925,8.5,34992,0.15425,2827,0.01194,1e-05,0.38342,0.96082,0.81663,0.3684,0.31312,0.00264,0.00225,0.00275,0.07740680713128038,0.08078989483310471,7.013442165587256e+34,5.29676169895571e-08,4.408150434385002e-06,5.861306532663317e+39,0.004426968680259302,98377.08178354004,0.003119516799325851
1.925,9.5,34817,0.09095,2186,0.00514,1e-05,0.30667,0.92994,0.77782,0.28518,0.23853,0.00205,0.00172,0.00221,0.0565145684442001,0.06278542091507022,1.2409392334092772e+35,9.371944969483249e-08,2.612229657925726e-06,1.3547470817120621e+40,0.010232228713837326,227382.86030749613,0.007210263201024103
1.925,10.5,35057,0.05701,1571,0.00221,1e-05,0.25082,0.90281,0.74424,0.22644,0.18667,0.00162,0.00134,0.00179,0.03876512892475005,0.04481273354822147,2.278429614069752e+35,1.7207383234421506e-07,1.6262087457569102e-06,3.1725791855203617e+40,0.023962078440486114,532490.6320108025,0.016885167174365882
1.975,2.2,13851,16.55456,565,0.65787,0.00028,4.27319,1.38479,1.40808,5.91746,6.017,0.07079,0.07198,0.05112,0.039739503798349216,0.04079127860804274,8.504959006664618e+33,6.4231999144057225e-09,0.0011951887950328495,4.210862328423549e+37,3.180409613612952e-05,706.7576919139894,2.2411139393518185e-05
1.975,2.7,20587,12.08752,1331,0.8246,0.00018,3.17859,1.31678,1.30626,4.1855,4.15207,0.04193,0.0416,0.03185,0.06821912187115306,0.06465245057560597,7.004490080774747e+33,5.2900008162334766e-09,0.0005871433428862874,4.993208828522919e+37,3.771305761724259e-05,838.0679470498353,2.6574960269210912e-05
1.975,3.25,17453,4.97597,1421,0.407,0.00012,2.28769,1.25573,1.21703,2.87272,2.78419,0.03069,0.02975,0.02444,0.08179309762719629,0.0814186672778319,8.51177317383561e+33,6.428346177656981e-09,0.00028510685841975594,8.576412776412776e+37,6.477653154390314e-05,1439.4784787534031,4.564556312637631e-05
1.975,3.85,24198,3.53993,2189,0.32567,9e-05,1.70783,1.20075,1.13847,2.05068,1.94431,0.01862,0.01765,0.0155,0.09199899433039636,0.0904620216546822,1.0601053344244201e+34,8.006233172905521e-09,0.00014629018927184064,1.4860441551263549e+38,0.00011223898452615971,2494.1996561368824,7.90905522620777e-05
1.975,4.6,27726,1.95599,2619,0.18867,6e-05,1.24111,1.14412,1.05938,1.41998,1.3148,0.0121,0.01121,0.01058,0.0964575483514742,0.09446007357714781,1.4601973260883644e+34,1.1027847791619698e-08,7.054713986871528e-05,2.9391000159007785e+38,0.00022198640603480197,4933.031245217821,0.0001564253946352683
1.975,5.5,34466,1.13817,3555,0.11852,4e-05,0.89182,1.0887,0.9838,0.97092,0.87737,0.00739,0.00668,0.00679,0.10413207165889103,0.10314512853246678,1.9781628424861594e+34,1.493967859290204e-08,3.302297916787558e-05,5.816064799190011e+38,0.0004392798186699403,9761.773748220896,0.00030954381494865854
1.975,6.5,34802,0.5474,3341,0.0536,2e-05,0.64377,1.03836,0.91677,0.66847,0.5902,0.00502,0.00443,0.00484,0.0979174278407015,0.09600022987184645,3.055540732467928e+34,2.307635928153408e-08,1.572898109304063e-05,1.2985820895522389e+39,0.0009808021824412678,21795.604054250398,0.0006911340707207762
1.975,7.5,34771,0.28327,3102,0.0244,2e-05,0.4814,0.99647,0.8622,0.4797,0.41507,0.00358,0.0031,0.00359,0.08613690118967769,0.08921227459664663,4.84028610777911e+34,3.655529119990265e-08,8.146731471628657e-06,2.850081967213114e+39,0.0021526298846020497,47836.21965782333,0.001516876574639248
1.975,8.5,34868,0.1604,2766,0.0127,1e-05,0.37768,0.96082,0.81663,0.36288,0.30843,0.00268,0.00228,0.00279,0.07917705735660849,0.0793277503728347,6.960935438625726e+34,5.257107045257703e-08,4.600206493059538e-06,5.491023622047244e+39,0.004147298808192782,92162.19573761737,0.002922444055606842
1.975,9.5,35084,0.09482,2144,0.00522,1e-05,0.29871,0.92994,0.77782,0.27779,0.23235,0.00205,0.00171,0.0022,0.055051676861421636,0.06111047771063733,1.3078045255663923e+35,9.876931693727001e-08,2.7026564815870484e-06,1.344214559386973e+40,0.010152677940989221,225615.06535531604,0.007154206790820523
1.975,10.5,35180,0.05946,1595,0.0023,1e-05,0.24483,0.90281,0.74424,0.22104,0.18221,0.00161,0.00133,0.00179,0.038681466532122434,0.04533826037521319,2.339139876315914e+35,1.7665885328267606e-07,1.6901648664013644e-06,3.0591304347826085e+40,0.023105214764219097,513449.2169826466,0.016281367864746533
2.025,2.2,14073,16.04836,631,0.73695,0.00029,3.99425,1.38479,1.40808,5.53119,5.62424,0.06579,0.0669,0.04751,0.045920580046808525,0.04483763234562638,7.874156703214326e+33,5.9467991112561934e-09,0.0011403652383997725,3.8192550376552e+37,2.8846337142410873e-05,641.0297142757972,2.0326918895097577e-05
2.025,2.7,20752,11.52347,1327,0.7775,0.00019,2.92892,1.31678,1.30626,3.85674,3.82593,0.03887,0.03856,0.02952,0.0674709961495973,0.06394564379336931,7.685860742358969e+33,5.804592358854292e-09,0.0005552944294525829,5.338135048231511e+37,4.031824054555522e-05,895.9609010123382,2.841073379668754e-05
2.025,3.25,17404,4.77669,1481,0.44073,0.00013,2.13532,1.25573,1.21703,2.68138,2.59874,0.02906,0.02816,0.02314,0.09226682074825873,0.0850953803723282,8.083995696078924e+33,6.1052758070228256e-09,0.0002744593196966215,7.897805912917204e+37,5.965110206130818e-05,1325.5800458068484,4.2033867510364294e-05
2.025,3.85,24367,3.46332,2246,0.34067,9e-05,1.60196,1.20075,1.13847,1.92355,1.82377,0.01778,0.01685,0.0148,0.09836515251261795,0.09217384167111257,1.0570249690689867e+34,7.982969330632026e-09,0.00014213157138753233,1.4305339478087299e+38,0.00010804637068041765,2401.0304595648367,7.613617641948367e-05
2.025,4.6,28039,1.92306,2800,0.19916,6e-05,1.15981,1.14412,1.05938,1.32697,1.22868,0.01137,0.01053,0.00994,0.10356411136418,0.09986090802097079,1.455323720848995e+34,1.0991040864353107e-08,6.858518492100289e-05,2.8157260494075113e+38,0.00021266813061990265,4725.958458220059,0.00014985915963407087
2.025,5.5,34996,1.14744,3531,0.1203,4e-05,0.84749,1.0887,0.9838,0.92267,0.83377,0.00715,0.00646,0.00657,0.10484208324618281,0.10089724539947423,2.06751159427885e+34,1.561446714205007e-08,3.278774717110527e-05,5.81812136325852e+38,0.0004394351482823655,9765.225517385901,0.00030965326983085683
2.025,6.5,34699,0.5399,3553,0.05593,3e-05,0.60713,1.03836,0.91677,0.63042,0.5566,0.00482,0.00426,0.00464,0.10359325801074272,0.10239488169687887,3.0624465755797837e+34,2.3128514278225083e-08,1.5559526211130006e-05,1.2408010012515644e+39,0.0009371608770782207,20825.797268404905,0.0006603816992771723
2.025,7.5,34707,0.28125,3253,0.02639,2e-05,0.45501,0.99647,0.8622,0.4534,0.39231,0.00344,0.00297,0.00345,0.09383111111111112,0.09372749013167372,4.70112307113965e+34,3.5504290243483496e-08,8.103552597458726e-06,2.630314513073133e+39,0.001986642381475176,44147.60847722613,0.0013999114813935227
2.025,8.5,35083,0.15877,2794,0.01177,1e-05,0.35201,0.96082,0.81663,0.33822,0.28746,0.00257,0.00218,0.00267,0.07413239276941487,0.0796397115412023,7.976689597953643e+34,6.024235026020424e-08,4.525553686970897e-06,5.96142735768904e+39,0.0045025886387379446,100057.52530528767,0.003172803313840933
2.025,9.5,34821,0.09362,2103,0.00501,1e-05,0.28077,0.92994,0.77782,0.2611,0.21839,0.00198,0.00166,0.00213,0.053514206366161075,0.06039458947187042,1.4313770008814237e+35,1.0810188058918689e-07,2.6886074495275836e-06,1.3900598802395212e+40,0.01049894169365197,233309.81541448823,0.007398205714563934
2.025,10.5,35155,0.05851,1510,0.00221,1e-05,0.22725,0.90281,0.74424,0.20517,0.16913,0.00154,0.00127,0.0017,0.03777132114168519,0.04295263831602902,2.5807976918820433e+35,1.9490957570289577e-07,1.6643436211065282e-06,3.181447963800904e+40,0.02402906317070169,533979.1815711487,0.016932368771281986
2.075,2.2,14083,15.72894,675,0.7636,0.00029,3.84538,1.38479,1.40808,5.32504,5.41462,0.06543,0.06653,0.04725,0.04854745456464326,0.047930128523752044,7.736431014554504e+33,5.842784543882262e-09,0.0011168742455442732,3.6885804085908856e+37,2.7859368644946263e-05,619.0970809988058,1.9631439656227988e-05
2.075,2.7,20753,11.38593,1468,0.80582,0.00019,2.82927,1.31678,1.30626,3.72552,3.69576,0.03848,0.03817,0.02922,0.07077331408150234,0.07073676095022406,7.585314006101968e+33,5.728656450496161e-09,0.0005486401965980822,5.150778089399618e+37,3.890315777492158e-05,864.5146172204796,2.7413578678985274e-05
2.075,3.25,17666,4.86091,1494,0.43119,0.00013,2.083,1.25573,1.21703,2.61568,2.53507,0.02877,0.02788,0.02291,0.08870561273506403,0.08456922902751048,8.61974233364329e+33,6.509887722712249e-09,0.0002751562323106532,8.194067580416984e+37,6.188872794876876e-05,1375.3050655281945,4.361063754211677e-05
2.075,3.85,24595,3.45342,2242,0.3212,9e-05,1.53333,1.20075,1.13847,1.84114,1.74564,0.01728,0.01638,0.01439,0.09300924880263622,0.09115673917462899,1.1679306222249465e+34,8.820562058945294e-09,0.00014041146574507012,1.531444582814446e+38,0.00011566801985003368,2570.4004411118594,8.15068633026338e-05
2.075,4.6,28232,1.96857,2870,0.20263,6e-05,1.13746,1.14412,1.05938,1.3014,1.205,0.01146,0.01061,0.01002,0.10293258558242786,0.10165769339756305,1.4930223576565672e+34,1.1275752266872345e-08,6.972832247095495e-05,2.7865567783645064e+38,0.00021046501347163942,4677.000299369765,0.00014830670660101995
2.075,5.5,34976,1.14711,3686,0.12246,4e-05,0.81427,1.0887,0.9838,0.88649,0.80108,0.00708,0.0064,0.00651,0.10675523707403822,0.10538655077767613,2.113328283460501e+34,1.5960488508877733e-08,3.279706084172004e-05,5.71223256573575e+38,0.00043143750496493576,9587.500110331906,0.00030401763414294477
2.075,6.5,35239,0.54508,3459,0.05278,3e-05,0.57745,1.03836,0.91677,0.5996,0.5294,0.00471,0.00416,0.00454,0.09682982314522638,0.09815829053037828,3.4447620884555853e+34,2.6015875601960464e-08,1.5468089332841453e-05,1.335316407730201e+39,0.0010085471357478859,22412.15857217524,0.0007106848862308233
2.075,7.5,35340,0.28634,3190,0.02422,2e-05,0.43378,0.99647,0.8622,0.43225,0.37401,0.00334,0.00289,0.00335,0.08458475937696444,0.09026598754951896,5.470195847874148e+34,4.1312558325459915e-08,8.10243350311262e-06,2.918249380677127e+39,0.002204115846432875,48980.35214295278,0.0015531567777445708
2.075,8.5,35216,0.15919,2676,0.01125,1e-05,0.33426,0.96082,0.81663,0.32117,0.27297,0.0025,0.00212,0.0026,0.0706702682329292,0.07598818718764198,8.81167121600537e+34,6.654838166305693e-08,4.520388459791004e-06,6.260622222222222e+39,0.004728566633098354,105079.25851329677,0.0033320414292648645
2.075,9.5,35002,0.09412,2145,0.00502,1e-05,0.26626,0.92994,0.77782,0.2476,0.2071,0.00194,0.00162,0.00209,0.05333616659583511,0.06128221244500314,1.5144591263379437e+35,1.1437649168023137e-07,2.6889892006171073e-06,1.3945019920318722e+40,0.010532492386947674,234055.386376615,0.0074218476146821095
2.075,10.5,34909,0.05803,1462,0.00203,1e-05,0.21467,0.90281,0.74424,0.19381,0.15977,0.0015,0.00124,0.00166,0.03498190591073583,0.041880317396659886,2.9499207364482454e+35,2.227868541989461e-07,1.662322037296972e-06,3.439310344827586e+40,0.0259766642358579,577259.2052412867,0.018304769318914466
2.125,2.2,14157,15.56506,748,0.75028,0.00029,3.73249,1.38479,1.40808,5.16871,5.25566,0.06706,0.06819,0.04843,0.048202833782844394,0.05283605283605284,8.027406561343429e+33,6.0625379966342635e-09,0.0010994603376421558,3.77379111798262e+37,2.8502954063312835e-05,633.3989791847297,2.0084949872676614e-05
2.125,2.7,21193,11.56524,1577,0.77841,0.0002,2.76016,1.31678,1.30626,3.63451,3.60548,0.03929,0.03898,0.02984,0.06730599624391713,0.0744113622422498,8.175802100803234e+33,6.174610755081363e-09,0.0005457103760675695,5.445202399763619e+37,4.1126906342625516e-05,913.9312520583449,2.8980569890231635e-05
2.125,3.25,17765,4.77154,1587,0.41208,0.00014,1.9849,1.25573,1.21703,2.4925,2.41568,0.0286,0.02772,0.02278,0.08636205501787683,0.08933295806360822,9.291201112559187e+33,7.016993514507353e-09,0.00026859217562623134,8.622112211221123e+37,6.512169343822599e-05,1447.1487430716886,4.588878561236963e-05
2.125,3.85,24396,3.48666,2324,0.32036,9e-05,1.51711,1.20075,1.13847,1.82167,1.72718,0.01836,0.0174,0.01529,0.09188162883676641,0.09526151828168553,1.1949001175244544e+34,9.024243769537453e-09,0.00014291933103787507,1.5230365838431764e+38,0.00011503297461051181,2556.28832467804,8.105937102606672e-05
2.125,4.6,27622,1.91849,2813,0.17795,6e-05,1.09656,1.14412,1.05938,1.2546,1.16167,0.01171,0.01084,0.01023,0.0927552397979661,0.10183911374990949,1.7186453205953147e+34,1.297972449660384e-08,6.945514445007602e-05,3.1044675470637823e+38,0.0002344764008356331,5210.586685236291,0.0001652266199022162
2.125,5.5,34872,1.14691,3682,0.11804,4e-05,0.78689,1.0887,0.9838,0.85668,0.77414,0.00715,0.00646,0.00657,0.1029200198795023,0.10558614361091993,2.2683575234772264e+34,1.7131315787910475e-08,3.288913741683873e-05,5.908505591324974e+38,0.00044626175161064757,9916.927813569946,0.0003144637180863123
2.125,6.5,35253,0.55433,3442,0.0516,3e-05,0.56345,1.03836,0.91677,0.58506,0.51656,0.00481,0.00424,0.00463,0.09308534627388018,0.0976370805321533,3.672385552717444e+34,2.7734956217184835e-08,1.5724335517544605e-05,1.3663953488372093e+39,0.001032020656221457,22933.792360476822,0.0007272257851495695
2.125,7.5,34782,0.29046,3104,0.02351,2e-05,0.42768,0.99647,0.8622,0.42617,0.36874,0.00358,0.0031,0.00359,0.0809405770157681,0.08924156172733023,5.798034898137703e+34,4.3788497078299995e-08,8.350871140244953e-06,2.958911101658869e+39,0.002234827116056547,49662.824801256604,0.0015747978437739918
2.125,8.5,34972,0.16098,2705,0.01116,1e-05,0.32464,0.96082,0.81663,0.31192,0.26511,0.00259,0.0022,0.0027,0.0693253820350354,0.07734759235960197,9.248994090020327e+34,6.985117506245998e-08,4.603111060276793e-06,6.267383512544803e+39,0.004733673347843506,105192.74106318901,0.0033356399373157346
2.125,9.5,34866,0.09571,2089,0.00474,1e-05,0.25851,0.92994,0.77782,0.2404,0.20108,0.002,0.00167,0.00215,0.0495246055793543,0.059915103539264616,1.6798654843895895e+35,1.268684755222105e-07,2.74508116789996e-06,1.471139240506329e+40,0.01111132356877892,246918.30152842042,0.007829727978450673
2.125,10.5,34948,0.06014,1291,0.00189,1e-05,0.21086,0.90281,0.74424,0.19037,0.15693,0.00159,0.00131,0.00176,0.03142667110076488,0.03694059745908206,3.342974819573023e+35,2.524714764423399e-07,1.7208423944145588e-06,3.698201058201058e+40,0.02793203216163941,620711.8258142091,0.019682642878431286
2.175,2.2,13993,15.26355,703,0.68202,0.0003,3.6616,1.38479,1.40808,5.07054,5.15583,0.06691,0.06804,0.04832,0.04468292107668268,0.05023940541699421,8.827428851758858e+33,6.6667388050440735e-09,0.0010907989709140285,4.1033987273100496e+37,3.09924375174475e-05,688.7208337210556,2.1839194372179592e-05
2.175,2.7,20771,11.19304,1612,0.82353,0.0002,2.68113,1.31678,1.30626,3.53045,3.50225,0.03824,0.03793,0.02904,0.0735751860084481,0.07760820374560685,7.699607054730431e+33,5.8149739859001815e-09,0.0005388782437051659,5.044382111155634e+37,3.8099562773078805e-05,846.6569505128623,2.684731578237133e-05
2.175,3.25,17578,4.64605,1643,0.42759,0.00014,1.91247,1.25573,1.21703,2.40154,2.32753,0.02756,0.02671,0.02194,0.09203301729426072,0.09346910911366481,9.048915036022057e+33,6.83401180879243e-09,0.0002643105017635681,8.221894805771883e+37,6.209890336685712e-05,1379.9756303746028,4.375874018184306e-05
2.175,3.85,24680,3.51402,2436,0.3265,0.0001,1.47366,1.20075,1.13847,1.7695,1.67772,0.01744,0.01654,0.01453,0.09291352923432422,0.0987034035656402,1.2164673922215244e+34,9.187126291228187e-09,0.00014238330632090763,1.511791730474732e+38,0.00011418366544371085,2537.414787638019,8.046089509252977e-05
2.175,4.6,27803,1.93658,2889,0.18795,7e-05,1.06757,1.14412,1.05938,1.22143,1.13096,0.01129,0.01045,0.00987,0.09705253591382747,0.10390965003776571,1.6871532207274995e+34,1.2741886720999164e-08,6.965363449987412e-05,2.958552806597499e+38,0.0002234556500451283,4965.681112113963,0.00015746071512284256
