w_val,q2_val,gen_events,weight,rec_events,weight_rec,flux,cross_section,formfactor,cs_scaled,acceptance,acceptance_no_wt,luminosity_had,q_had,elec_cs,lumi_elec,q_elec,no_of_sec_45nA,no_year_45nA
2.325,5.5,143331,6.07443,8758,0.34325,6e-05,0.72387,1.0887,0.78808,0.0565073595382612,0.061103320286609315,4.491120166814745e+34,3.3918285377348726e-08,4.2380434100090005e-05,8.351405680990531e+38,0.0006307708218270793,14017.129373935095,0.0004444802566569982
2.325,6.5,143438,3.01494,11790,0.23969,4e-05,0.52287,1.03836,0.54293,0.0795007529171393,0.08219579191009356,4.633561315669808e+34,3.499404361958921e-08,2.1019116273233036e-05,1.1968626142100213e+39,0.0009039747841465417,20088.328536589815,0.0006369967191967852
2.325,7.5,143374,1.62396,13817,0.14658,3e-05,0.39356,0.99647,0.39217,0.09026084386314932,0.09637033213832355,5.650101347884011e+34,4.2671258574760296e-08,1.1326739855203872e-05,1.9562559694364854e+39,0.0014775347201181912,32834.10489151536,0.0010411626360830593
2.325,8.5,143959,0.94827,15292,0.09203,2e-05,0.30943,0.96082,0.29731,0.09705041812985754,0.10622468897394396,6.9314336106580455e+34,5.234826380679741e-08,6.587083822477233e-06,3.128523307617081e+39,0.0023629330117953783,52509.62248434174,0.0016650692061244844
2.325,10.0,286549,0.93106,32238,0.0953,1e-05,0.22876,0.91596,0.20953,0.1023564539342255,0.11250431863311336,9.325423226489666e+34,7.04283908049971e-08,3.249217411332791e-06,6.013620146904513e+39,0.004542009174399178,100933.53720887062,0.00320058146907885
2.325,12.0,287426,0.39224,31066,0.03879,1e-05,0.15396,0.86759,0.13357,0.09889353457067102,0.1080834719197289,1.5140951570436567e+35,1.1434900362840092e-07,1.364664296201457e-06,1.4819592678525392e+40,0.011193045829701957,248734.35177115462,0.007887314553879839
2.325,14.0,286734,0.18736,28795,0.01741,1e-05,0.11141,0.82833,0.09228,0.09292271562766866,0.10042408643551166,2.332386486001324e+35,1.7614881700787886e-07,6.534279157686217e-07,3.293900057438254e+40,0.024878399225364452,552853.3161192101,0.017530863651674597
2.325,16.5,429680,0.12723,36072,0.01028,0.0,0.07947,0.78815,0.06263,0.08079855380020434,0.0839508471420592,3.952246253862006e+35,2.9848548099554454e-07,2.961040774529883e-07,8.359533073929962e+40,0.063138467325755,1403077.0516834443,0.04449128144607573
2.325,19.5,430136,0.05449,28313,0.00357,0.0,0.05462,0.74904,0.04091,0.0655166085520279,0.06582336749307195,7.461894559828331e+35,5.635446386094955e-07,1.2668086372682126e-07,2.409725490196078e+41,0.18200343581541373,4044520.795898083,0.1282509131119382
2.325,23.0,573386,0.03182,25041,0.00147,0.0,0.03858,0.71209,0.02747,0.04619736015084852,0.043672151046589905,1.5759926103677727e+36,1.1902368479478684e-06,5.5494902212471184e-08,7.80117006802721e+41,0.5892122407875535,13093605.350834522,0.41519550199246963
2.325,27.5,715926,0.016,11256,0.00029,0.0,0.02616,0.67395,0.01763,0.018125,0.015722295321024798,6.258923856279461e+36,4.726926860720082e-06,2.234867849470476e-08,4.937420689655173e+42,3.7291697051776227,82870437.89283606,2.627804347185314
2.375,3.25,71489,22.91947,11,0.00133,0.00018,1.81439,1.25573,2.27838,5.8029265074628686e-05,0.00015386982612709647,1.5127137887908353e+37,1.1424467855832907e-05,0.0003206013512568367,1.0750225563909774e+41,0.0811950571292279,1804334.602871731,0.057215074926171075
2.375,3.85,100323,17.52247,1643,0.22387,0.00013,1.37692,1.20075,1.65334,0.012776166830361247,0.016377101960667044,9.4681961945606e+34,7.150665504539384e-08,0.0001746605464350149,8.962612230312232e+38,0.0006769344584827969,15042.987966284376,0.00047701001922515146
2.375,4.6,114678,10.22278,4944,0.3923,9e-05,1.01114,1.14412,1.15686,0.03837507996846259,0.043112017998221105,4.505052922422593e+34,3.4023509723001224e-08,8.91433404837894e-05,5.846444047922508e+38,0.00044157432386121657,9812.762752471479,0.0003111606656669038
2.375,5.5,142864,6.26368,8792,0.33739,6e-05,0.72859,1.0887,0.79322,0.053864501379380814,0.06154104602979057,4.680946698302943e+34,3.535191222946109e-08,4.3843655504535783e-05,8.468775008150804e+38,0.0006396355746337465,14214.123880749921,0.00045072691149004065
2.375,6.5,144480,3.16258,11771,0.23107,4e-05,0.52796,1.03836,0.54821,0.07306376439489277,0.08147148394241417,4.993223412028099e+34,3.7710319553116065e-08,2.1889396456256923e-05,1.2505301423810964e+39,0.0009445091709827011,20989.092688504472,0.000665559763080431
2.375,7.5,143595,1.7032,13759,0.14706,3e-05,0.39846,0.99647,0.39705,0.08634335368717708,0.09581809951599986,5.833858378874815e+34,4.4059046740237246e-08,1.186113722622654e-05,1.9528763769889838e+39,0.0014749821578466642,32777.38128548143,0.0010393639423351545
2.375,8.5,142979,0.97516,15341,0.09151,2e-05,0.30901,0.96082,0.29691,0.09384101070593542,0.1072954769581547,7.1781494146198765e+34,5.421153549293766e-08,6.820302282153323e-06,3.124882526499836e+39,0.0023601831771146793,52448.51504699288,0.001663131501997491
