w_val,q2_val,gen_events,weight,rec_events,weight_rec,flux,cross_section,formfactor,formfactor_krishna,cs_scaled,cs_scaled_krishna,cs_scaled_unc,cs_scaled_krishna_unc,cs_unc,acceptance,acceptance_no_wt,luminosity_had,q_had,elec_cs,lumi_elec,q_elec,no_of_sec_45nA,no_year_45nA
1.625,8.25,17477,0.04034,1244,0.00299,1e-05,0.28848,0.96924,0.82732,0.2796,0.23866,0.0027,0.0023,0.00278,0.07411998016856718,0.07117926417577387,9.650671527887426e+34,7.288476344601937e-08,2.308176460490931e-06,1.1690301003344481e+40,0.008829532479867432,196211.83288594292,0.006221836405566429
1.625,8.75,17540,0.0302,1168,0.00221,1e-05,0.25383,0.9527,0.80637,0.24183,0.20468,0.00233,0.00197,0.00245,0.07317880794701986,0.06659064994298745,1.1301458355903506e+35,8.535200027115402e-08,1.7217787913340935e-06,1.5873303167420812e+40,0.011988899673278559,266419.9927395235,0.008448122550086362
1.625,9.25,17336,0.02231,1109,0.00161,1e-05,0.22204,0.93728,0.78699,0.20811,0.17474,0.002,0.00168,0.00214,0.07216494845360825,0.06397092754960776,1.331713310955058e+35,1.005749800585347e-07,1.2869173973234887e-06,2.1535403726708072e+40,0.016265410669719087,361453.57043820195,0.011461617530384384
1.625,9.75,17538,0.01721,934,0.00105,0.0,0.19672,0.92284,0.76899,0.18154,0.15127,0.00175,0.00146,0.0019,0.061011040092969204,0.053255787433002626,1.8057151250937742e+35,1.3637301752841733e-07,9.812977534496521e-07,3.340571428571429e+40,0.02523090202848511,560686.7117441136,0.01777925899746682
1.625,10.25,17661,0.01354,802,0.00077,0.0,0.17722,0.90929,0.75221,0.16114,0.1333,0.00155,0.00128,0.00171,0.05686853766617429,0.04541079214087537,2.182501623981083e+35,1.6482906306027358e-07,7.666610044731329e-07,4.587272727272728e+40,0.03464707497940126,769934.9995422503,0.02441447867650464
1.625,10.75,17861,0.01064,747,0.00051,0.0,0.15788,0.89652,0.73653,0.14154,0.11628,0.00135,0.00111,0.00151,0.04793233082706767,0.04182296623929231,2.9479645468474233e+35,2.226391168980759e-07,5.957113263535077e-07,7.004313725490194e+40,0.052902671642675175,1175614.9253927816,0.03727850473721403
1.6749999999999998,2.25,17551,17.96267,554,0.54007,0.00021,4.7675,1.37731,1.39677,6.56634,6.6591,0.06318,0.06407,0.04587,0.03006624293604459,0.031565152982736024,1.0130420366959859e+34,7.65079704475482e-09,0.0010234556435530738,6.499527838983836e+37,4.909008941830691e-05,1090.8908759623757,3.459192275375367e-05
1.6749999999999998,2.75,17577,8.13606,870,0.40368,0.00014,3.35393,1.31071,1.29729,4.39602,4.35103,0.0422,0.04177,0.03219,0.04961615327320595,0.04949650110940434,9.169533585403305e+33,6.925106551924556e-09,0.0004628810377197474,8.708382877526754e+37,6.57732845734649e-05,1461.6285460769977,4.634793715363387e-05
1.6749999999999998,3.25,17584,4.16295,1130,0.26062,9e-05,2.51303,1.25573,1.21703,3.15569,3.05843,0.03021,0.02928,0.02406,0.06260464334186094,0.06426296633303002,1.0123463383064524e+34,7.645542922033474e-09,0.00023674647406733397,1.3493975903614455e+38,0.00010191824700615146,2264.8499334700327,7.18179202647778e-05
1.6749999999999998,3.75,17485,2.26256,1220,0.15278,7e-05,1.92513,1.20923,1.15047,2.32792,2.2148,0.0223,0.02121,0.01844,0.06752528109751785,0.0697740920789248,1.2723176250752398e+34,9.608923986672e-09,0.00012940005719187876,2.2889121612776545e+38,0.0001728785620300343,3841.745822889651,0.00012182096089832735
1.6749999999999998,4.25,17243,1.29921,1259,0.09206,5e-05,1.51832,1.16914,1.09409,1.77512,1.66117,0.01706,0.01597,0.01459,0.07085844474719252,0.07301513657716174,1.590049565986877e+34,1.2008530820835865e-08,7.534709737284695e-05,3.7460351944384096e+38,0.0002829331717853783,6287.403817452851,0.0001993722671693573
1.6749999999999998,4.75,17390,0.80228,1391,0.06132,4e-05,1.22529,1.13406,1.04552,1.38955,1.28106,0.01328,0.01225,0.01171,0.07643216832028718,0.0799884991374353,1.883127114859276e+34,1.4221940298008276e-08,4.61345600920069e-05,5.671885192433137e+38,0.00042839012027440606,9519.780450542357,0.00030187025781780685
1.6749999999999998,5.25,17365,0.51406,1397,0.03921,3e-05,1.01332,1.10298,1.0031,1.11767,1.01646,0.01073,0.00976,0.00973,0.07627514297941876,0.08044917938381803,2.346028973220505e+34,1.7717913852582924e-08,2.960322487762741e-05,8.857434327977556e+38,0.0006689905081554044,14866.455736786766,0.000471412218949352
1.6749999999999998,5.75,17446,0.34161,1533,0.03004,2e-05,0.8478,1.07516,0.96562,0.91151,0.81865,0.00872,0.00783,0.00811,0.08793653581569626,0.08787114524819443,2.495164627910483e+34,1.8844231009066406e-08,1.958099277771409e-05,1.1615179760319573e+39,0.0008772794380906021,19495.0986242356,0.0006181855220774861
1.6749999999999998,6.25,17375,0.22887,1496,0.01861,2e-05,0.70995,1.05004,0.93219,0.74548,0.66181,0.00718,0.00637,0.00684,0.08131253550050248,0.08610071942446043,3.299411589796253e+34,2.4918145078138e-08,1.3172374100719424e-05,1.8672756582482534e+39,0.001410329047015297,31340.64548922882,0.0009938053491003558
1.6749999999999998,6.75,17519,0.16062,1483,0.01329,2e-05,0.60666,1.0272,0.90213,0.62316,0.54729,0.00598,0.00525,0.00582,0.08274187523347029,0.08465095039671214,3.878868599087995e+34,2.9294378061234006e-08,9.16833152577202e-06,2.6364183596689237e+39,0.0019912525375142924,44250.0563892065,0.0014031600833715912
1.6749999999999998,7.25,17669,0.11542,1448,0.00925,1e-05,0.52428,1.00629,0.87489,0.52758,0.45869,0.00501,0.00436,0.00498,0.08014208975914053,0.08195144037579942,4.730216398588967e+34,3.5724011770930944e-08,6.532344784651084e-06,3.820324324324325e+39,0.002885441332571242,64120.91850158316,0.002033260987493124
1.6749999999999998,7.75,17427,0.08254,1419,0.00607,1e-05,0.45614,0.98704,0.85007,0.45023,0.38775,0.00434,0.00374,0.0044,0.07354010176883935,0.08142537441900499,6.040478450680945e+34,4.5619503441439053e-08,4.736328685373272e-06,5.742009884678747e+39,0.004336865471811742,96374.78826248315,0.0030560244882826978
1.6749999999999998,8.25,17464,0.06091,1297,0.0042,1e-05,0.39918,0.96924,0.82732,0.3869,0.33025,0.00372,0.00317,0.00384,0.06895419471351173,0.07426706367384334,7.496707651786484e+34,5.661738276403959e-08,3.487746220797068e-06,8.316190476190476e+39,0.006281110631563803,139580.2362569734,0.0044260602567533424
1.6749999999999998,8.75,17345,0.04536,1240,0.00299,1e-05,0.35266,0.9527,0.80637,0.33598,0.28438,0.00324,0.00274,0.0034,0.06591710758377425,0.07149034303833958,9.030637872416756e+34,6.820208347116347e-08,2.6151628711444217e-06,1.1602006688963212e+40,0.008762844931241095,194729.88736091324,0.006174844221236468
1.6749999999999998,9.25,17583,0.03449,1150,0.00195,1e-05,0.30912,0.93728,0.78699,0.28973,0.24327,0.00278,0.00233,0.00296,0.0565381269933314,0.06540408348973441,1.2209422211838254e+35,9.220921540546978e-08,1.9615537735312518e-06,1.8033846153846154e+40,0.013620729723448756,302682.8827433057,0.00959801124883643
1.6749999999999998,9.75,17372,0.02634,921,0.00135,1e-05,0.27728,0.92284,0.76899,0.25589,0.21323,0.00248,0.00206,0.00268,0.05125284738041003,0.05301634814644255,1.524960812154528e+35,1.1516961046405315e-07,1.5162330186507023e-06,2.573629629629629e+40,0.019438290254000217,431962.00564444927,0.01369742534387523
1.6749999999999998,10.25,17466,0.02062,869,0.00102,0.0,0.2488,0.90929,0.75221,0.22623,0.18715,0.00218,0.0018,0.00239,0.04946653734238604,0.0497538073972289,1.7871799738770103e+35,1.3497318736326638e-07,1.1805794114279172e-06,3.42470588235294e+40,0.02586635862804335,574807.9695120745,0.01822704114383798
1.6749999999999998,10.75,17605,0.01641,773,0.00062,0.0,0.225,0.89652,0.73653,0.20171,0.16572,0.00193,0.00159,0.00216,0.03778184034125533,0.04390798068730474,2.6243361197247408e+35,1.9819772824746926e-07,9.321215563760296e-07,5.679032258064517e+40,0.042892992885683656,953177.619681859,0.030225064043691623
1.725,2.25,17765,22.33846,657,0.72623,0.00023,5.57072,1.37731,1.39677,7.67263,7.78101,0.07428,0.07533,0.05393,0.03251029838225195,0.036982831410075995,8.017976602561584e+33,6.055416209169688e-09,0.0012574421615536167,4.89238946339314e+37,3.6951582049797126e-05,821.1462677732695,2.603837733933503e-05
1.725,2.75,17513,10.10389,922,0.49926,0.00015,3.95353,1.31071,1.29729,5.18191,5.12888,0.05007,0.04955,0.0382,0.04941265195880003,0.05264660537886142,7.810915991643168e+33,5.899037830710042e-09,0.0005769365614115229,7.0155830629331405e+37,5.2987787484389275e-05,1177.5063885419838,3.733848264022019e-05
1.725,3.25,17417,5.14709,1168,0.31716,0.0001,2.95366,1.25573,1.21703,3.709,3.59469,0.03585,0.03475,0.02855,0.061619283906051765,0.06706091749440202,8.750976455541447e+33,6.6089996643315805e-09,0.00029552104265947066,1.0983100012611931e+38,8.29539275877034e-05,1843.4206130600755,5.8454484178718785e-05
1.725,3.75,17623,2.89012,1320,0.19893,7e-05,2.28904,1.20923,1.15047,2.76797,2.63347,0.02657,0.02528,0.02197,0.06883105199784091,0.07490211655223288,1.0497459544017162e+34,7.927996030524252e-09,0.00016399704931056007,1.7717790177449352e+38,0.00013382016750339388,2973.7815000754194,9.429799277255897e-05
1.725,4.25,17573,1.6977,1440,0.12952,5e-05,1.82089,1.16914,1.09409,2.12888,1.99222,0.0203,0.019,0.01736,0.07629145314248689,0.08194389119672224,1.2314107103767503e+34,9.299982708079075e-09,9.660843339213566e-05,2.7135577516985794e+38,0.00020495149182013438,4554.4775960029865,0.0001444215371639709
1.725,4.75,17584,1.03635,1451,0.07564,4e-05,1.4603,1.13406,1.04552,1.65606,1.52676,0.01577,0.01454,0.0139,0.07298692526656052,0.08251819836214741,1.6546603483564646e+34,1.2496490811543422e-08,5.893710191082803e-05,4.649391856160761e+38,0.0003511625269003596,7803.6117088968795,0.0002474509040111897
1.725,5.25,17652,0.66257,1548,0.0539,3e-05,1.19589,1.10298,1.0031,1.31904,1.1996,0.01257,0.01144,0.0114,0.08134989510542283,0.08769544527532291,1.863867486918017e+34,1.4076485816162048e-08,3.753512349875368e-05,6.5499072356215205e+38,0.0004947059845635588,10993.46632363464,0.00034860053030297565
1.725,5.75,17432,0.44373,1443,0.03284,2e-05,1.02377,1.07516,0.96562,1.10071,0.98857,0.0105,0.00943,0.00977,0.07400896941833998,0.08277879761358421,2.4551200154930444e+34,1.8541802095710628e-08,2.5454910509407986e-05,1.0616321559074299e+39,0.0008018369757608986,17818.599461353304,0.000565024082361533
1.725,6.25,17285,0.29705,1562,0.02459,2e-05,0.85881,1.05004,0.93219,0.90178,0.80057,0.00863,0.00766,0.00822,0.082780676653762,0.09036737055250217,2.679170943561796e+34,2.023390184700397e-08,1.7185420885160544e-05,1.40585603904026e+39,0.0010618248029004983,23596.106731122185,0.0007482276360705919
1.725,6.75,17579,0.20937,1595,0.017,2e-05,0.72952,1.0272,0.90213,0.74936,0.65811,0.00712,0.00625,0.00693,0.08119596885895783,0.09073326127766085,3.287040235118281e+34,2.4824712900221137e-08,1.1910233801695204e-05,2.0681176470588236e+39,0.0015620223920383863,34711.60871196414,0.0011006978916782133
1.725,7.25,17474,0.14843,1538,0.01136,1e-05,0.63012,1.00629,0.87489,0.63409,0.55129,0.00602,0.00523,0.00598,0.07653439331671495,0.08801648162985007,4.121188199391431e+34,3.112444829991262e-08,8.49433443973904e-06,3.076408450704225e+39,0.0023235713373898977,51634.9186086644,0.0016373325281793631
1.725,7.75,17543,0.11019,1370,0.00726,1e-05,0.55831,0.98704,0.85007,0.55108,0.4746,0.00526,0.00453,0.00533,0.06588619656956167,0.07809382659750327,5.508342146480809e+34,4.160065060403904e-08,6.281137775751012e-06,4.832782369146005e+39,0.003650137741046831,81114.17202326292,0.0025721135217929643
1.725,8.25,17507,0.08042,1386,0.00523,1e-05,0.48457,0.96924,0.82732,0.46966,0.40089,0.00447,0.00381,0.00461,0.06503357373787615,0.07916833266693322,6.548001975962596e+34,4.9452473196605956e-08,4.593591134974582e-06,6.694837476099425e+39,0.005056523773488991,112367.19496642203,0.0035631403781843617
1.725,8.75,17692,0.0618,1240,0.00351,1e-05,0.43358,0.9527,0.80637,0.41307,0.34963,0.00388,0.00329,0.00408,0.05679611650485437,0.07008817544652951,8.524868718056313e+34,6.438236325093507e-08,3.4931042278996157e-06,1.0080911680911681e+40,0.00761398163210852,169199.59182463377,0.0053652838604970115
1.725,9.25,17453,0.0466,1185,0.00257,1e-05,0.38691,0.93728,0.78699,0.36264,0.30449,0.00345,0.00289,0.00368,0.05515021459227467,0.06789663668137283,1.0000163092788638e+35,7.55242284781258e-08,2.6700280754025098e-06,1.3582101167315177e+40,0.010258384567458591,227964.1014990798,0.007228694238301618
1.725,9.75,17489,0.03586,1016,0.00166,1e-05,0.3444,0.92284,0.76899,0.31782,0.26484,0.00301,0.00251,0.00326,0.04629113218070273,0.058093658871290525,1.3594115938930348e+35,1.0266683739090964e-07,2.050431699925668e-06,2.1071084337349393e+40,0.015914716266880204,353660.3614862268,0.01121449649563124
1.725,10.25,17697,0.02817,879,0.00105,1e-05,0.30784,0.90929,0.75221,0.27991,0.23156,0.00264,0.00218,0.0029,0.03727369542066027,0.04966943549754196,1.9169426907628473e+35,1.4477325660923247e-07,1.5917952195287337e-06,3.370857142857143e+40,0.02545964609408718,565769.9132019373,0.01794044625830598
1.725,10.75,17582,0.02242,750,0.00072,0.0,0.28219,0.89652,0.73653,0.25299,0.20784,0.0024,0.00197,0.00267,0.03211418376449599,0.042657263109998865,2.461669543372377e+35,1.859126609298676e-07,1.2751677852348992e-06,4.883888888888888e+40,0.03688737831487075,819719.5181082389,0.025993135404244003
1.775,2.25,17383,19.71924,694,0.73093,0.00024,4.80917,1.37731,1.39677,6.62374,6.71731,0.0663,0.06724,0.04814,0.03706684436114171,0.039924063740436055,8.145938075633747e+33,6.152056548322442e-09,0.0011343979750330782,4.75640622221006e+37,3.592451829463791e-05,798.3226287697314,2.53146444942203e-05
1.775,2.75,17401,9.32999,996,0.52653,0.00015,3.49633,1.31071,1.29729,4.58266,4.53576,0.04552,0.04506,0.03473,0.05643414408804297,0.057238089764956035,7.733398966536912e+33,5.840494650356402e-09,0.0005361755071547613,6.609689856228513e+37,4.992212882347819e-05,1109.3806405217376,3.517822934175982e-05
1.775,3.25,17505,4.75279,1190,0.32562,0.00011,2.5709,1.25573,1.21703,3.22836,3.12886,0.0318,0.03082,0.02533,0.06851133755120677,0.06798057697800629,9.04243908156969e+33,6.8291209739216745e-09,0.0002715104255926878,1.0751796572692095e+38,8.1206922754472e-05,1804.5982834327112,5.722343618190992e-05
1.775,3.75,17321,2.62051,1324,0.19605,8e-05,1.99333,1.20923,1.15047,2.41039,2.29326,0.02362,0.02248,0.01954,0.07481368130631061,0.07643900467640437,1.109076883672475e+34,8.37608098838815e-09,0.00015129091853819063,1.7669982147411373e+38,0.0001334590796632279,2965.7573258495086,9.404354787701384e-05
1.775,4.25,17706,1.58529,1485,0.13006,6e-05,1.5881,1.16914,1.09409,1.85672,1.73752,0.01799,0.01684,0.01539,0.08204177153706893,0.0838698746187733,1.3129510975777232e+34,9.915800147856832e-09,8.953405625211793e-05,2.722743349223435e+38,0.00020564526806823524,4569.894845960783,0.00014491041495309434
1.775,4.75,17339,0.96373,1477,0.07759,4e-05,1.29258,1.13406,1.04552,1.46586,1.35141,0.01433,0.01321,0.01263,0.08051010137694169,0.08518368994751715,1.6946777522679005e+34,1.2798714238108152e-08,5.558163677259357e-05,4.469390385358937e+38,0.0003375672496494665,7501.494436654812,0.0002378708281536914
1.775,5.25,17525,0.62336,1666,0.05608,3e-05,1.06123,1.10298,1.0031,1.17051,1.06451,0.0113,0.01028,0.01025,0.08996406570841889,0.0950641940085592,1.8992659977969537e+34,1.4343825978377414e-08,3.5569757489301e-05,6.25e+38,0.00047205438066465254,10490.09734810339,0.00033263880479779905
1.775,5.75,17435,0.40686,1652,0.03706,3e-05,0.87704,1.07516,0.96562,0.94296,0.84689,0.00919,0.00826,0.00855,0.0910878434842452,0.09475193576139948,2.3285003359001657e+34,1.7585532330640928e-08,2.3335818755377115e-05,9.409066378845115e+38,0.0007106545603357337,15792.323563016304,0.0005007712951235509
1.775,6.25,17540,0.27583,1721,0.02627,2e-05,0.73303,1.05004,0.93219,0.76972,0.68333,0.00743,0.0066,0.00708,0.0952398216292644,0.09811858608893957,2.728215368919543e+34,2.060430004470616e-08,1.5725769669327254e-05,1.3353635325466308e+39,0.0010085827285095399,22412.94952243422,0.000710709967099005
1.775,6.75,17391,0.19519,1594,0.01697,2e-05,0.64016,1.0272,0.90213,0.65757,0.5775,0.00639,0.00561,0.00622,0.08694092935088887,0.09165660399056984,3.4983537762277175e+34,2.6420616088118097e-08,1.1223621413374734e-05,2.0496169711255156e+39,0.001548049071847066,34401.09048549036,0.0010908514233095622
1.775,7.25,17644,0.13918,1578,0.01228,1e-05,0.54401,1.00629,0.87489,0.54743,0.47595,0.00525,0.00456,0.00522,0.08823106768213823,0.08943550215370664,4.14075816871504e+34,3.127224657287999e-08,7.888233960553162e-06,2.873615635179153e+39,0.0021704045582924113,48231.21240649803,0.0015294017125348184
1.775,7.75,17580,0.10163,1447,0.00799,1e-05,0.47706,0.98704,0.85007,0.47088,0.40553,0.00452,0.00389,0.00458,0.07861851815408837,0.0823094425483504,5.402501512891794e+34,4.0801310421356337e-08,5.781001137656427e-06,4.4005006257822274e+39,0.0033236409560288725,73858.68791175273,0.002342043629875467
1.775,8.25,17443,0.07463,1379,0.00551,1e-05,0.41844,0.96924,0.82732,0.40556,0.34618,0.00389,0.00332,0.00401,0.07383089910223771,0.07905750157656366,6.679388800572228e+34,5.044474586943756e-08,4.278507137533681e-06,6.331397459165154e+39,0.004782022250124738,106267.16111388308,0.0033697095736264296
1.775,8.75,17464,0.05686,1367,0.00402,1e-05,0.37421,0.9527,0.80637,0.35651,0.30175,0.00342,0.00289,0.00359,0.07069996482588815,0.07827530920751259,7.934856585770482e+34,5.992641481587857e-08,3.255840586349061e-06,8.688557213930347e+39,0.006562354391186062,145830.0975819125,0.004624242059294536
1.775,9.25,17532,0.04303,1196,0.00265,1e-05,0.32897,0.93728,0.78699,0.30834,0.2589,0.00295,0.00248,0.00315,0.06158494073901929,0.06821811544604152,1.0532357688951549e+35,7.954352155389734e-08,2.454369153547798e-06,1.3231698113207548e+40,0.009993729692754945,222082.882061221,0.007042201993316241
1.775,9.75,17647,0.03366,1005,0.00168,1e-05,0.296,0.92284,0.76899,0.27316,0.22762,0.0026,0.00216,0.00282,0.049910873440285206,0.05695018983396612,1.4669581407024663e+35,1.1078907489634213e-07,1.9074063580211937e-06,2.1008333333333328e+40,0.015867321248741184,352607.1388609152,0.011181099025270015
1.775,10.25,17376,0.02599,878,0.00121,1e-05,0.26692,0.90929,0.75221,0.2427,0.20078,0.00233,0.00193,0.00256,0.046556367833782225,0.05052946593001842,1.770032043096432e+35,1.3367812424261248e-07,1.4957412523020258e-06,2.872066115702479e+40,0.021692342263613888,482052.0503025308,0.015285770240440475
1.775,10.75,17570,0.02056,797,0.00089,0.0,0.23872,0.89652,0.73653,0.21402,0.17582,0.00202,0.00166,0.00226,0.04328793774319066,0.04536141149686966,2.1587817582941425e+35,1.630376677210288e-07,1.170176437108708e-06,3.948314606741573e+40,0.02982110730167351,662691.2733705224,0.021013802428035338
1.825,2.25,17552,19.47724,676,0.71278,0.00025,4.52681,1.37731,1.39677,6.23484,6.32291,0.06356,0.06446,0.04615,0.03659553406950882,0.03851412944393801,8.765497962125457e+33,6.619966741277438e-09,0.0011096877848678212,4.924941777266478e+37,3.7197445447632004e-05,826.6098988362668,2.621162794381871e-05
1.825,2.75,17468,9.01625,1015,0.53173,0.00016,3.2207,1.31071,1.29729,4.22139,4.17819,0.04259,0.04216,0.0325,0.058974629141827266,0.05810625143118846,8.033583279419923e+33,6.0672028392265854e-09,0.0005161581177009388,6.570251819532468e+37,4.962425845568329e-05,1102.7612990151842,3.496833139951751e-05
1.825,3.25,17547,4.73243,1244,0.33375,0.00011,2.43285,1.25573,1.21703,3.055,2.96084,0.03057,0.02963,0.02434,0.07052402254233026,0.07089530973955661,9.282857966004033e+33,7.010692520205447e-09,0.00026970023365817516,1.0515056179775282e+38,7.941885332156557e-05,1764.8634071459014,5.596345152035456e-05
1.825,3.75,17461,2.65411,1436,0.21761,8e-05,1.90093,1.20923,1.15047,2.29865,2.18696,0.02292,0.02181,0.01896,0.08198981956286665,0.08224042151079548,1.0611999377024687e+34,8.014499944886855e-09,0.00015200217627856367,1.604797573640917e+38,0.00012120827595475202,2693.5172434389337,8.541087149413159e-05
1.825,4.25,17554,1.57519,1565,0.13296,6e-05,1.50611,1.16914,1.09409,1.76085,1.64781,0.0174,0.01628,0.01488,0.084408864962322,0.08915346929474764,1.3456111390793617e+34,1.0162458568683345e-08,8.973396376894155e-05,2.6404933814681107e+38,0.0001994330348540869,4431.845218979709,0.00014053288999808818
1.825,4.75,17634,0.96825,1612,0.08683,5e-05,1.20508,1.13406,1.04552,1.36663,1.25993,0.01348,0.01242,0.01188,0.08967725277562613,0.09141431325847794,1.63191205377932e+34,1.2324688873795935e-08,5.490813201769309e-05,4.061729816883565e+38,0.0003067771765017798,6817.270588928441,0.00021617423227195714
1.825,5.25,17314,0.61617,1686,0.05918,4e-05,0.99969,1.10298,1.0031,1.10264,1.00279,0.01093,0.00994,0.00991,0.09604492266744567,0.09737784451888645,1.8885210993937138e+34,1.426267728565602e-08,3.5587963497747484e-05,5.851301115241636e+38,0.000441941171846045,9820.91492991211,0.000311419169517761
1.825,5.75,17770,0.41869,1722,0.03839,3e-05,0.83203,1.07516,0.96562,0.89457,0.80343,0.00877,0.00787,0.00816,0.09169074971936278,0.09690489589195272,2.4383168627559643e+34,1.841489965075118e-08,2.3561620709060214e-05,9.257619171659285e+38,0.0006992159495210939,15538.132211579865,0.0004927109402454295
1.825,6.25,17574,0.28188,1621,0.02608,2e-05,0.70115,1.05004,0.93219,0.73623,0.6536,0.00722,0.00641,0.00687,0.09252164041436071,0.09223853419824742,2.9361156727079733e+34,2.217442544149213e-08,1.6039603960396042e-05,1.3476993865030672e+39,0.00101789983874854,22619.996416634225,0.0007172753810449716
1.825,6.75,17249,0.1938,1637,0.01806,2e-05,0.59994,1.0272,0.90213,0.61626,0.54122,0.0061,0.00536,0.00594,0.09318885448916409,0.0949040524088353,3.4825875474529503e+34,2.6301544803662488e-08,1.1235433938199316e-05,1.910188261351052e+39,0.0014427403786639362,32060.89730364303,0.0010166443843113594
1.825,7.25,17710,0.14481,1585,0.01295,2e-05,0.5271,1.00629,0.87489,0.53042,0.46116,0.00516,0.00449,0.00513,0.08942752572336164,0.08949745906267645,4.216371698744158e+34,3.184330261116349e-08,8.17673630717109e-06,2.735135135135135e+39,0.002065812035600555,45906.93412445678,0.0014556993316989085
1.825,7.75,17716,0.10527,1561,0.00897,1e-05,0.45765,0.98704,0.85007,0.45172,0.38903,0.00438,0.00378,0.00444,0.08520946138500998,0.0881124407315421,5.196044431584722e+34,3.9242084673247656e-08,5.94208624971777e-06,3.950055741360088e+39,0.002983425786525746,66298.35081168325,0.0021023069131051258
1.825,8.25,17346,0.07552,1372,0.00598,1e-05,0.39688,0.96924,0.82732,0.38467,0.32834,0.00375,0.0032,0.00387,0.0791843220338983,0.07909604519774012,6.566024146310354e+34,4.9588582027870654e-08,4.35374149659864e-06,5.801337792642139e+39,0.0043816750699714035,97370.55711047564,0.0030876001113164524
1.825,8.75,17339,0.05807,1352,0.00432,1e-05,0.3583,0.9527,0.80637,0.34135,0.28892,0.00333,0.00281,0.00349,0.0743929739969003,0.07797450833381395,7.875863266225065e+34,5.9480879587833725e-08,3.349097410461964e-06,8.027314814814816e+39,0.0060629265972921564,134731.70216204794,0.004272314249177065
1.825,9.25,17366,0.04388,1238,0.00301,1e-05,0.31484,0.93728,0.78699,0.29509,0.24778,0.00287,0.00241,0.00306,0.06859617137648132,0.07128872509501324,9.880425015894131e+34,7.461993063888023e-08,2.526776459748935e-06,1.1538870431893686e+40,0.008715158936475592,193670.1985883465,0.006141241710690846
1.825,9.75,17590,0.03446,1044,0.002,1e-05,0.28227,0.92284,0.76899,0.26049,0.21706,0.00251,0.00209,0.00272,0.058038305281485784,0.05935190449118818,1.3228914737609889e+35,9.990872847677583e-08,1.9590676520750424e-06,1.759e+40,0.01328549848942598,295233.2997650218,0.009361786522229255
1.825,10.25,17491,0.02674,893,0.00127,1e-05,0.25301,0.90929,0.75221,0.23006,0.19032,0.00222,0.00183,0.00244,0.0474943904263276,0.05105482819735864,1.83040233941026e+35,1.3823746993506985e-07,1.5287862329197873e-06,2.7544881889763778e+40,0.02080429145752551,462317.5879450113,0.014659994544172099
1.825,10.75,17466,0.02121,764,0.00084,1e-05,0.22953,0.89652,0.73653,0.20578,0.16906,0.00198,0.00162,0.0022,0.039603960396039604,0.04374212756212069,2.4540771697929823e+35,1.853392621246871e-07,1.2143593266918584e-06,4.158571428571428e+40,0.03140914976262407,697981.1058360905,0.022132835674660404
1.875,2.25,17151,18.92997,714,0.82732,0.00025,4.35418,1.37731,1.39677,5.99708,6.08179,0.06547,0.06639,0.04753,0.04370424253181595,0.04163022564281966,7.630738235524036e+33,5.762962189807443e-09,0.0011037239811089734,4.1461586810424016e+37,3.131539789306949e-05,695.8977309570998,2.2066772290623408e-05
1.875,2.75,17468,9.08362,1051,0.59622,0.00017,3.12052,1.31071,1.29729,4.09008,4.04822,0.04388,0.04343,0.03348,0.0656368276083764,0.06016716281199908,7.449902871182504e+33,5.626389903468396e-09,0.0005200148843599725,5.859582033477575e+37,4.425666188427171e-05,983.4813752060381,3.11859898276902e-05
1.875,3.25,17508,4.76306,1276,0.37753,0.00012,2.34965,1.25573,1.21703,2.95052,2.85959,0.03182,0.03084,0.02534,0.07926207102157015,0.07288096870002285,8.551967014375236e+33,6.458701770542433e-09,0.00027205049120402106,9.275024501364129e+37,7.005305514625474e-05,1556.734558805661,4.936372903366505e-05
1.875,3.75,17374,2.67219,1456,0.24254,8e-05,1.83491,1.20923,1.15047,2.21882,2.111,0.02374,0.02258,0.01963,0.09076450402104641,0.08380338436744561,9.930974917139246e+33,7.500169864163767e-09,0.00015380395994014044,1.4326708996454193e+38,0.00010820777187654223,2404.6171528120494,7.624990971626234e-05
1.875,4.25,17577,1.59897,1511,0.14662,6e-05,1.45204,1.16914,1.09409,1.69763,1.58865,0.01768,0.01654,0.01512,0.09169652964095637,0.08596461284633328,1.2847956416612913e+34,9.703161707282617e-09,9.09694487113842e-05,2.397626517528304e+38,0.00018108961612751538,4024.213691722564,0.00012760697906273984
1.875,4.75,17331,0.983,1613,0.09486,5e-05,1.18066,1.13406,1.04552,1.33894,1.2344,0.01425,0.01314,0.01256,0.09650050864699898,0.09307022099128728,1.5478870867294614e+34,1.1690107142432303e-08,5.671917373492586e-05,3.654016445287793e+38,0.00027598311520300544,6132.958115622343,0.00019447482609152533
1.875,5.25,17440,0.63527,1706,0.06532,4e-05,0.96821,1.10298,1.0031,1.06791,0.97121,0.01121,0.01019,0.01016,0.10282242196231524,0.0978211009174312,1.8214091459287593e+34,1.3755827701297177e-08,3.6426032110091746e-05,5.339865278628291e+38,0.00040331308750968963,8962.513055770882,0.00028419942465026895
1.875,5.75,17472,0.42399,1683,0.044,3e-05,0.80914,1.07516,0.96562,0.86996,0.78132,0.00913,0.0082,0.00849,0.10377603245359561,0.09632554945054946,2.2153056148872046e+34,1.6730651875894603e-08,2.4266826923076923e-05,7.94181818181818e+38,0.0005998352101071133,13329.671335713629,0.0004226811052674286
